	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	pop	super_pop
NA19658	-23.4726179229723	18.704301985439955	-13.613324990769101	2.546525958159608	8.313541314577126	-2.711045944363021	-2.646096681380401	-4.798443618806888	0.8028098521186657	4.402840538384463	MXL	AMR
HG01992	-37.15862249200257	-18.693784401477362	-37.176973715703014	60.99899783726723	-0.018341371645317222	0.5999099181204056	4.755387032753389	-2.5439525634581046	8.906154361197398	0.8653863579339325	PEL	AMR
HG00704	-37.785459050425125	-54.529025066249595	-4.379692183736578	-15.103781630503391	6.983837526100584	-0.7931238265684113	4.160564529946116	-0.7972010247100704	-2.3763519634269814	-0.28860748742357606	CHS	EAS
HG00956	-41.424035991026194	-58.19499244703445	-5.434160179716752	-9.735113474281748	-7.146607315322653	2.0205382296462875	12.648039648643817	0.8501738336926177	-4.810472633666789	-3.5388530491739405	CDX	EAS
NA21103	-28.214735835067966	12.22879131348227	35.909246718908776	14.656215620343293	-13.835728040627178	-0.9263603452713889	-0.01833928515274992	5.930880473927173	15.16787481603136	-6.063824511171077	GIH	SAS
HG01630	-19.308065149781974	39.5169146862388	-7.867711250308102	-12.603123845366557	-12.508844404044446	-2.4284511843413363	-6.158907928093684	-3.6977594710905066	20.72010252974842	4.718888803713596	IBS	EUR
HG01365	12.812566294456014	7.384818128312301	-7.898040004150243	14.500273395069112	-17.058448893996736	-0.9213486282345313	8.054125567144672	2.0471616372938475	2.2391775616099614	-9.005296839954637	CLM	AMR
NA19138	91.0037763014116	-8.10567480043099	-0.6078931910991053	1.3971968543138753	13.79780504114696	-5.8744940029759904	4.234126597691354	8.958739008241267	8.506782467264422	4.344248487631334	YRI	AFR
NA19374	77.20896465674421	-5.202367486153613	1.1819282489249086	0.09867843345102549	-3.5563703518127863	-23.551827309227516	-6.1504613394839565	-15.859636160164284	-11.10827783760729	-2.00477253995752	LWK	AFR
HG00566	-38.46547323367708	-51.7648539438288	-0.3722221229798349	-13.425750380990156	-13.339386217360904	-0.7125076368550353	-1.5286536651513896	-3.057786059836502	0.16578210749250444	0.9515079395908898	CHS	EAS
HG02728	-27.13257808876752	12.16206908447991	30.35404144753592	4.1793063569142275	0.895742615686123	-2.3445652783226585	2.9641429001160775	-1.196710298689357	2.1747640613473758	6.513886967891241	PJL	SAS
HG01953	-33.84638457268135	-4.461825039029625	-28.716457400320458	40.27482721383022	6.897416313345274	-2.3418868204838863	0.6145334920346526	-0.3877529203555421	12.913645571181721	6.9823797286385085	PEL	AMR
NA19913	73.49226696822264	-0.4582398595169665	-5.270611986773992	0.026846690867759097	10.673774393432291	-0.6753031060069457	5.4649885182703954	0.0995075176649632	-3.5724092417691367	6.275609003569055	ASW	AFR
HG03973	-24.94549624065089	11.862670587291248	32.24581135339333	6.571211613476003	-4.349334479544045	0.08701281027926955	-5.108539435785616	-1.8124933757569746	-8.429497028200508	-3.2715994187386284	ITU	SAS
NA20530	-28.532344478759132	37.41468164929873	-6.186488887681524	-12.332346297166172	10.793449487209493	2.7406492831665337	2.685787171199427	-2.3466192168994087	-9.313785423985097	-10.31924063033803	TSI	EUR
HG00246	-24.072102332087926	42.01918268181976	-12.449026353176448	-12.693316591883786	7.385602791816333	0.06503535616575792	-7.467407124242225	3.0261214829083305	-4.010438062223206	-11.383469255062588	GBR	EUR
HG01519	-24.23755412046253	44.77402154086047	-9.47212717624534	-12.75534145821541	5.437798311578244	-1.4713537900924951	1.0442243174176218	-6.906236810192474	1.7734878110813992	-7.037084988925474	IBS	EUR
HG01704	-20.207077950416263	38.10808944609279	-11.51976121657174	-12.943464747421867	12.604171244815477	-0.3807497224223473	2.803450651145553	-0.7246720612798682	-0.760012781307756	-4.832858652560996	IBS	EUR
HG00096	-28.111157818263592	36.55639825343489	-10.107819563296024	-12.534257428484851	5.06183891979255	-5.326770213027261	1.0998309030289561	-3.293419730010904	7.273468024695705	14.627589297918215	GBR	EUR
HG03757	-23.931098682591102	4.956812551031311	36.87390948703918	13.52947137351112	1.102412401848124	0.36568118561729246	-7.016230638879332	2.755840491750586	-8.766280989802995	2.385597267917263	STU	SAS
HG01926	-35.0302014835609	-25.141003710880142	-36.925261488784294	66.00142085016908	-0.2293074917863258	1.6402409243875398	0.5133839608927161	-0.04586508581162787	0.14035636183925826	2.8581731128530206	PEL	AMR
NA18532	-35.832843406759736	-52.00534956825618	-4.716086568245888	-6.8843021066655705	-5.390369881091689	-5.181672202405549	-14.365443744347369	-2.121831636100006	11.250178264172918	4.589944534951054	CHB	EAS
HG00282	-29.043620070201804	39.6789525019042	-10.182821393049636	-9.60627827870089	3.4111313611062446	-1.4978426306538617	-3.3736572416470763	5.196124173073041	-13.73843353553914	18.806341907175607	FIN	EUR
HG03862	-25.023429645015494	8.517228925437223	35.95308941924731	13.6301595589758	-16.2053704475717	4.385199148525622	4.428991196152457	3.797034200108142	-8.105001009038395	-1.3676925501284156	ITU	SAS
HG02107	80.83722367102459	-4.438991264702794	4.6040542603788515	-1.7459385393541946	-2.641737091384361	-6.264725237100826	0.703470371069503	0.16317318056642252	7.209492173332096	2.013119106063985	ACB	AFR
HG00257	-26.370988654622234	44.13910293363784	-10.735594887642952	-11.485345795795087	6.388608627794346	4.978174075372977	3.6001670986536336	0.9680482139831743	-4.216187053712045	6.984126441192246	GBR	EUR
HG01602	-26.142721199586937	36.220816312333135	-8.517853802393086	-10.60581922605716	-19.76061389681328	1.0276064785276915	7.881209696376122	3.5854598307996173	-7.49513937866988	-3.9448051787282368	IBS	EUR
HG02371	-39.45353892095928	-52.54433254054709	-2.7752031484920625	-17.2406083359247	0.31911364312637003	7.598459696081423	13.788049717909741	-0.5251606688554187	-8.32472106458791	1.1269968948916438	CDX	EAS
HG02130	-38.41505659327078	-47.653480018949274	-1.0456271912703012	-13.842466541855519	6.3505221679359165	3.8911410173184624	12.731816792336417	2.894434795039184	-9.431043446121066	-6.58452974429624	KHV	EAS
NA20801	-24.07628769322718	44.89271014838734	-7.26568394721784	-10.646270731101131	5.877053121618474	-1.1837146163103094	4.76033897737636	-5.660489469043407	1.5945218865256316	-0.21950941771622318	TSI	EUR
HG00410	-37.078019627127084	-53.047981059166325	-2.781251053877609	-7.84577705432146	-2.660011467490644	-2.726560096330931	0.1934633053095061	-4.654462183389558	6.094754000331177	14.313073009535422	CHS	EAS
NA18579	-39.71130282565207	-49.61297123278545	-6.917928320045289	-11.762966802417939	6.90765910215309	-3.5466346708794654	-16.999999917824642	-0.15681014651376743	2.225915730142132	-4.6613447740613	CHB	EAS
NA18557	-40.070906482269024	-48.04837412516048	-5.3558523858961316	-12.37028347797682	9.303842569698109	-1.6398105379716206	-12.62206244037782	5.365989082153927	2.2118839312456333	1.659868485569853	CHB	EAS
HG03817	-26.54227452610158	10.636019800835586	28.252460152450322	8.403350180297666	-15.58298506355881	1.2718248984521803	-10.084570439635218	2.150553690426822	4.260949694015206	4.261609173161198	BEB	SAS
NA20875	-27.021283676010363	16.82810316568453	32.78322896337527	5.221567339681462	0.2060640808611282	1.2314155421757385	0.9334826905871633	-0.5308707873568286	7.280094359161727	-2.683542284828056	GIH	SAS
HG02655	-24.363521183985174	22.299903039490776	18.208812363863682	4.741387515566438	6.482850962313089	-2.3105421461562545	9.193522338189403	-1.4913639581243572	-0.526898999533184	-4.699101896320329	PJL	SAS
HG01865	-37.13353616116916	-54.29178631322924	-3.5807518438645727	-10.37906491917453	7.693821144427548	3.3062579103510035	15.092965888584404	-1.4942347027031682	3.287109973509737	-3.235858313550535	KHV	EAS
NA20513	-27.397605194940926	36.23015217457308	-8.08982104281521	-10.996185960407496	5.4308980162178715	-2.9658185796165526	1.2493997079991994	-1.0531271905677015	13.15484799749265	-8.176427553664135	TSI	EUR
HG02583	84.96893568099765	-7.25274081071698	-4.0958953520997845	-1.9078733138221793	-0.4072920440380415	17.295506100297292	-4.648523297360711	-17.24111053875555	-0.9155116005560774	-5.34605630999373	GWD	AFR
HG04018	-26.713392396321314	14.229279126938621	32.18951311868865	6.726170649751374	10.14619566214616	2.442867188031389	-5.378104863214993	-0.2361902930067423	-3.8717113328923856	-6.343349979163678	ITU	SAS
NA21144	-27.263115038328372	12.848372233039827	29.212206424895044	6.227993525970009	0.42601152655387864	-1.7089672234615647	7.831423925572371	-5.148757420419244	8.570377842206648	0.049305732175797194	GIH	SAS
NA19654	-21.465980186027977	-3.746367672385963	-21.2128980941665	28.793677427324706	1.1211759899088491	1.960236632347727	1.4214923890366111	-8.89019488488926	2.104564972702927	-7.185781070376028	MXL	AMR
NA19098	87.5186348634624	-8.92741552032395	0.5834520425931541	-0.027368053251290516	5.652626382283532	-8.256644820229138	5.3030480177923875	12.550118214255944	1.264317864815574	1.8555375715270852	YRI	AFR
HG03754	-23.355345747835038	9.831002713772268	29.303325260484602	5.781456085488212	0.3725075842302209	2.5392379075839315	2.3841734354132327	0.7233926220894574	-6.830652373155884	-4.5528332121377035	STU	SAS
HG03856	-26.619920325965225	1.724728843020472	34.42885889537002	10.721638935500733	-1.6872285685371795	0.4446050290856878	-7.030596471952187	1.8122214750383936	2.060913880058862	6.5954646407513104	STU	SAS
HG01362	0.8005050527689949	11.241128577114551	-17.359490632090356	4.180744780692099	7.726064787061578	-0.1635081262463077	0.604985142244299	-13.865006662659303	6.657769010718046	11.637857946207149	CLM	AMR
NA18939	-41.021381276062115	-46.09052891932944	-4.798443030383597	-2.5265469776318015	-16.91011770011782	-0.0454573722706373	-15.874407539875662	-1.756465751606724	-2.1512163330091805	0.42934751907686025	JPT	EAS
NA18498	88.14761853084568	-6.4178089365197355	0.6099179709729081	3.1558531407442136	10.8455249260966	-2.761362137211516	5.363489575714303	17.790118548545934	-0.7122043141522054	-0.8666634350534544	YRI	AFR
HG01971	-8.835150197067623	-6.7459261287174215	-27.81277518493277	33.054391790855654	8.63928413634931	-0.09019896101681102	0.7938386363736003	-0.8066744194940616	5.417728612802041	5.329627376537399	PEL	AMR
NA19201	82.12266199677246	-7.947428305312259	0.8465465497746444	1.3914715487688936	4.638027002256805	-6.434178751674303	-3.0009620724202875	-2.1977223228680995	6.285731664759828	11.563384677997696	YRI	AFR
HG03082	88.4344889446975	-6.01558561758366	-3.5323261691337415	1.1573093542225417	7.494731983718729	8.39914984525457	3.8398159925629916	-3.4317796127237905	1.6991333991507411	3.55446560238716	MSL	AFR
NA19437	74.37582636877559	-6.979846481825257	1.5173490806766865	-3.34330343948413	9.813467156448992	-23.450660931355614	4.0935626130783636	-10.139061591584152	-2.6070505371096324	-1.8024968073476795	LWK	AFR
HG01676	-25.032839170331606	47.595610618762045	-15.52760830116282	-17.226134586480715	3.6110076128041526	-3.9881359609339	-3.3495399737459	-3.8297560040153815	10.67334500899691	1.291025190178713	IBS	EUR
HG00479	-39.429690667489076	-52.02835020436572	-7.6198821349666375	-10.993268008344891	-2.3269345767454306	3.2182764633506724	-5.713375852332538	2.1546216326296186	-2.0984174361857213	-9.573226565612906	CHS	EAS
NA20346	81.94577698697937	-1.4545683847288406	0.6198891408228401	-3.8731702446583807	-1.8014938876309583	-4.19575400433737	-2.9402399948421407	-6.615815804009617	1.863127294637045	2.4445994724029414	ASW	AFR
HG00260	-27.483713627244903	41.72088601887075	-11.783223278973875	-11.436758012807092	-4.228824637898902	0.8551365681741813	0.2886915423361403	-1.8379183937541514	0.32449257356443795	7.572566328302015	GBR	EUR
NA19379	77.79524113613178	-1.2244515115926202	0.780867732141274	-2.150404842772495	-1.951454998425289	-21.562248648778453	1.705004043584459	-15.884286812708769	-1.7215126229391513	-0.021058029971899823	LWK	AFR
HG01049	11.138032796710597	23.568097127577587	-19.216947520407466	-4.942460424341179	5.14968226610409	-0.5890889447448713	-0.7106956803560138	-8.789857534261323	-4.014556519098992	7.982905078079211	PUR	AMR
NA19023	77.70894042701313	-0.9051496640032527	0.27714239075772695	1.4712104431117659	-6.986310625826141	-14.841695745851563	0.7984816743785942	-13.464023786495659	-11.163289242531864	-2.173783159251684	LWK	AFR
NA19383	79.41368377460097	-4.367600708917562	2.3284537366610656	-1.5633616955458898	-6.432667739123888	-16.56997674408973	3.568477984123911	-14.955798355386682	-16.220540702698663	-8.87554662287953	LWK	AFR
NA12043	-29.58323591039778	43.327489358578184	-9.090563836731985	-14.950813641190253	-10.271873630237083	1.826148572624618	2.0310981625300375	3.5905516767926176	-5.981790853140359	2.4647161376189834	CEU	EUR
HG02410	-40.40876334616196	-50.04214457449465	2.0608407245176616	-10.061939949400337	-21.249646461035038	2.420460656578215	16.49516630214017	-4.698770677973122	2.160697332672601	3.1711096363642217	CDX	EAS
HG03793	-28.9069445239281	3.035818685016341	27.444962290224883	7.1881838756349845	9.730491456065389	-5.329242998171302	-5.099959560892054	-1.3269484973627403	9.287054697090497	13.406368620131692	BEB	SAS
HG01961	-38.74281567235475	-28.480061717811918	-40.748829110291716	76.12544389708277	2.6081299740911112	-2.8959455938704237	-1.3398605087010103	-3.285374186430744	6.755580216826941	1.9895920832414662	PEL	AMR
NA20899	-29.490412149521706	17.63029835422328	30.281408426227113	6.707695904088745	-3.593661694603014	2.3787208305553817	4.836398589261326	3.95824372953179	-2.2328373316780428	-3.0926977488788108	GIH	SAS
HG04019	-29.07386618250701	9.82388192874434	28.051518382329874	8.140342198165293	0.33741611697189333	-2.117412045506972	-0.1781797123315579	-1.7525692022115429	7.176288185874978	13.023356677558176	ITU	SAS
HG00421	-38.96874006205789	-50.369688433567205	-5.27570434403076	-12.258144742835807	-5.821309966155401	-2.2989817721932497	3.492790762911453	-1.815718356409222	-2.2984553454924557	-2.6622924724807437	CHS	EAS
HG00140	-24.74832569747906	36.46258409870505	-13.420655816954831	-18.15912315259438	7.536818612061134	-1.0859161274454354	-4.826329240383351	-2.1884121160591326	5.730087738443379	5.683085336925482	GBR	EUR
HG01890	75.70623202375089	-7.318456544071416	-4.464915892241291	-1.9134606043991886	-2.9677778317738306	1.5560301026277086	-0.704305083824714	3.6062864918175577	-1.4679447622763102	5.299103550748079	ACB	AFR
NA21113	-26.45447047116652	18.651370834295243	33.785179802262384	11.954812942755417	-11.123968889777972	-0.7688939065556413	0.6144499116940725	3.476668019879212	11.162920766576223	-2.290339245856281	GIH	SAS
HG02136	-38.21489876306913	-50.73064364013621	1.8807649498613659	-8.708112269589767	-19.197907675852274	-0.3967035768680416	14.691094943023588	-4.382370061853634	-1.5051030055287795	7.2669938981168345	KHV	EAS
HG01051	-9.857039353985554	22.67264334274565	-14.280489884965558	4.58532245040222	-2.317811886695364	-3.914094380561542	5.119671159286263	-6.396720313677281	3.5281265946130214	11.194765751977512	PUR	AMR
HG03871	-25.942585341296354	14.551983820277018	28.97377386269215	8.791804053840668	-4.5686365561639874	3.3237525693731604	-0.24089515936924713	-4.896796712670051	-1.1038954007645545	-2.911902497879348	ITU	SAS
NA19175	85.99044538747407	-5.099479979012962	2.0633399601213656	-1.9802671809342014	-3.4828761512232407	-1.6261649565614984	-0.5053994458018682	3.2718052601935366	-3.9966235913735524	-7.515347417018235	YRI	AFR
NA19819	42.427179292801256	17.025442967272685	-7.758759417099822	-7.2609128836685874	6.216056419824938	4.8619011658361035	-3.5805348433940147	0.9612070267886139	-11.856583474996075	-3.1230104922769817	ASW	AFR
HG01323	-11.71039739348003	27.699231063172768	-13.407704929803765	0.8965145210507818	-1.2523380773785893	-5.674343931237771	4.964607644605559	7.698878260180226	6.030384659490394	-0.4603928566721078	PUR	AMR
HG03714	-27.99646466451497	14.314770951337353	25.172291801846367	4.180267357216133	13.020166305596591	3.456975309043134	10.603691389266505	2.6215038348000474	-6.726981270115448	0.09995854424393982	ITU	SAS
NA20832	-22.548500821702675	39.491927711521065	-11.45274820837292	-11.241089596542395	-2.2523979599660082	-3.2846049062245	-2.329013842019239	2.2270505938089795	12.83525724313953	5.08588348280749	TSI	EUR
NA18614	-40.087001894249624	-52.91904125054175	-4.547144355520933	-13.1528185416327	10.652040321249286	1.943929676856799	-13.774296370514072	-0.16514615776512218	4.385293074747876	-12.395715873871378	CHB	EAS
HG00290	-29.509382756336162	33.28123994787003	-14.559919451551217	-6.628738223496818	12.888823380292349	6.585434329086693	3.133137789944352	6.509992568931162	-17.210557694147266	8.08072643115368	FIN	EUR
HG01597	-36.816112122953875	-51.998945491913446	-4.372516309523968	-14.044553465832397	9.1643861652353	-0.11877931932549682	11.981131785255998	-0.8269386195000794	-4.38985423303691	6.178462364617827	KHV	EAS
HG02272	-38.12518089776109	-20.88214731379842	-43.94186333861641	74.08580817003036	0.2365740768468603	-0.5402680498942962	-0.6377365560819213	-7.514834326318275	6.877778053379963	3.23264531949937	PEL	AMR
HG00357	-27.692134803517433	40.723953449338154	-14.464841880507487	-14.044555959922182	-3.4113431142502946	4.9941027015367245	-5.340956011786147	-0.05639620752259564	-8.824408186927505	10.14416662948304	FIN	EUR
NA19466	76.42804773804284	-6.520484208323072	-0.556157165134099	-0.2329230274380067	4.246199683851989	-17.724955082362037	2.9124903846989594	-25.309672741822613	-14.780662474194289	-2.4180426450621564	LWK	AFR
HG03604	-27.991176074285658	8.93802859200082	28.724046468099413	7.081987478318392	-4.741344468512532	-0.8449113127926188	5.31918946945318	5.385040712852051	4.786951075941058	-7.655439194430538	BEB	SAS
NA18867	86.04168224917112	-7.774518925726127	0.4321085217542721	-0.8372871243737504	-10.304828449433062	5.0851212521899924	8.057050830269864	28.66645378538641	-0.43870394121679646	-10.133474242380144	YRI	AFR
NA20862	-27.561441135038564	21.682152930312146	23.55821928504722	8.821898463446502	3.529523918302668	-3.235268030802047	1.7191843810425698	-0.19519156327724757	5.750907501884126	-0.40036892419676956	GIH	SAS
HG02364	-39.21666826615495	-53.29543451779687	0.6804104750706399	-12.047090354806183	1.733609764907476	5.3121234605417005	16.203826633143212	1.2725078403025247	0.48517286961415906	0.008901432989698447	CDX	EAS
HG01131	-22.4956099165112	23.078456067285746	-20.755154933206864	9.781592064467725	6.581489025723691	-3.989113206339077	3.468280576325038	-4.328979063229423	13.155316440358591	-1.4137326158279422	CLM	AMR
NA19060	-37.23304070654329	-49.75878479329723	-5.2680618545432445	0.314161660094581	-5.4065212410841665	0.13753330995299695	-22.705447786615103	-0.5061494167319751	-8.758565029646444	-0.7011882030289058	JPT	EAS
NA20541	-27.79156506013267	39.578637388981235	-10.28668004596279	-16.091757055969538	10.69674152283144	-2.1000608443149007	0.029321288758332387	-4.546852943630323	4.317100784829764	-1.8095911025396285	TSI	EUR
HG01771	-24.686762895645888	40.86497734775366	-12.58568468382305	-11.552792415112732	8.556317809027249	4.742420216017909	0.4835000055206606	-8.099903853952302	-0.5357408276427424	1.543321472488131	IBS	EUR
HG00553	-17.637591117927236	18.604788798209537	-11.854968247788861	10.70979562305922	-1.4580368365203655	-4.03934129739058	-2.0137399090801757	-5.266939863315557	-2.140276719650047	-3.574294802643524	PUR	AMR
NA11995	-24.873567747156553	43.033803637091204	-9.680439764775814	-12.060558756975519	3.662990690411659	1.672405761241736	1.5094497445345738	4.068204380198675	0.17200685581340777	7.4211292551429615	CEU	EUR
HG03826	-29.11848989650375	-0.3926604941049735	23.389620440122815	11.57170711661628	14.183606697112642	4.90892898703678	4.298722831739467	2.7125322079160274	-8.283560663860985	-6.0006854050431055	BEB	SAS
HG01810	-38.059950418400035	-52.1043592225441	0.10314159185383295	-12.329677572257461	7.98126000525303	5.706963596966468	15.220338364897078	-5.616959518622421	0.6328689243074738	7.626874844752644	CDX	EAS
NA20818	-28.252493682668547	36.62328923732546	-7.894275692682124	-10.92014735617948	-20.334435783924814	-3.9978618826725274	5.1707825411276795	-5.028749308613827	11.326020743660402	-0.6207471152719987	TSI	EUR
HG03784	-26.344564479006053	8.618850720113226	36.3271756499016	18.37064842794319	1.2480828443832084	-2.2661049888669718	1.4189702966961342	-7.403777607818244	5.53411768453176	3.230775605253769	ITU	SAS
HG03132	87.18831160241844	-4.343834461120027	-1.2139682638628886	-2.376720864984064	5.67067116685901	-5.84186416553468	-1.9728969773480682	11.996389322107236	1.9340665316662011	0.04652510965507771	ESN	AFR
NA19684	-25.90258544463521	28.26982046904961	-11.239641650626437	-6.153917956209527	-0.9121211328737877	-1.0381804599871753	0.2654508717256309	-2.6251954816303873	-1.7998132894467609	4.623316621819596	MXL	AMR
HG03911	-30.935963346085096	9.338979865761301	25.986035340572517	8.117096658545877	-0.44542045462446744	2.932642057150962	2.649678324891036	2.6610601028303997	-4.8150148334307605	-12.004483955895358	BEB	SAS
HG02890	85.07854299419111	-4.993284748452325	0.05866161673946463	-1.4327427652787308	6.72263900478879	20.73335071515801	1.7584103465222165	-4.625538594266531	2.450938380977912	-7.906123511151873	GWD	AFR
HG01593	-28.157726336507388	20.976004113113984	23.391301956003517	7.005215531296989	0.9028934807860785	0.33392411956718093	-0.3632779147540435	-2.351432329975254	-3.8327253048992227	-5.6922766261497	PJL	SAS
HG03521	87.85912115437812	-6.092343516397376	-0.5035162704501185	0.40647714817961744	5.577298121492503	-8.719382192540408	-1.536862937000749	4.544763782791797	9.634956811563574	5.495754353445234	ESN	AFR
HG01678	-25.485692775609554	40.95100035372455	-10.113294092338355	-14.827555343129992	2.9562240529593646	-4.006887687428386	8.563535328657006	3.51690536572852	6.869247094060398	8.99919078817555	IBS	EUR
HG00132	-29.39207816680325	40.90469031696605	-7.450745539724961	-16.849577706472644	0.12893834367232124	1.140461261012284	-0.3904723185539022	4.974433417837429	-2.142817986224471	2.6526299380689258	GBR	EUR
HG03854	-27.30069279690661	15.176374913908813	32.746418752571216	12.145887532507055	-6.302654989940297	-1.3722094990987623	-0.4665231873905133	-2.310760914964277	-3.198332744989516	6.258659810884886	STU	SAS
HG02882	85.34870547079234	-5.560915544441491	2.13961034464712	0.21573477419249376	-19.763506927686755	18.178832122615844	-6.017561340140022	-11.176958821229567	10.703343096170434	4.635508240476413	GWD	AFR
NA18621	-39.56228953101397	-54.23273988581545	-6.159313930511287	-10.091985653261375	7.44125771176152	-2.458896134275579	-8.500044551124583	1.8171233224285457	1.7650998568532164	1.6208317513400967	CHB	EAS
NA19669	-27.436052915459047	22.91884659477118	-17.120760876523935	8.646595644721891	1.9740729616183252	-3.3833959327793917	-1.9173991739900624	-2.704078532887851	9.119081470510682	1.3328044537586334	MXL	AMR
HG03680	-27.21015171438909	15.863040070306068	27.558815160289814	8.442888618842376	-3.831182448476196	2.0459531733031726	1.709255474462299	-1.5026231577102087	4.930416781911919	3.8710790435045843	STU	SAS
HG03583	84.21448747661334	-6.397602269530089	3.04559981725719	2.8892370023029503	-9.994697228104627	11.40969399984611	-3.960647182209887	-0.4318034230112643	-1.8355640182036836	5.564433615337638	MSL	AFR
HG00280	-28.577328979081383	32.57569989577113	-12.197456675498067	-7.524892457740393	5.775591124631434	3.9699188497297637	-7.678000217020533	11.80902739904775	-12.727281453982936	10.340347343376298	FIN	EUR
HG04022	-27.950801933187226	16.8865035877058	34.08744161987203	11.023452682734042	10.929552714734399	0.4571129069772693	-5.401776694595595	-1.1692516409687694	4.579333134043464	2.6194939075780526	ITU	SAS
NA20858	-26.629984303566413	21.251639135967572	18.3963455433779	1.883246273695521	-9.869432421083536	0.6447156785401769	-5.296300892876347	2.2697692347717866	-3.8861889943806975	-4.908512205138366	GIH	SAS
HG02133	-40.25989834551593	-56.37626979227864	1.899021369956167	-13.531539876029605	9.184954003190972	0.5830314120970747	17.350000720933934	-2.5008202129340207	2.963815980708879	-0.909752760513347	KHV	EAS
NA18949	-35.343412186325246	-53.34729491155554	-3.124984551566149	-8.241592381685379	4.167766928817985	-3.276515723464985	-23.236957705359963	6.753613947199903	8.797615597848422	2.883081366254918	JPT	EAS
HG00264	-30.13205780010278	41.3336017113134	-13.853440681986177	-9.105150590896017	8.659690164336233	2.7879116200200933	4.218223618141145	-0.3338558205913501	1.225310916997524	4.930466618744257	GBR	EUR
HG03660	-26.719001127169303	14.328144448552642	27.140899600454347	9.312189584347587	-0.7317421837252396	0.27857465015411476	0.7171750250048532	2.2013538510785904	1.4517133778089113	3.5273235366215134	PJL	SAS
HG01794	-40.3187132310772	-55.7965141051136	-6.1887729202909325	-16.951122330558434	-6.327789512358588	2.0719045137829526	12.520656623548271	-1.7113664137116522	-3.070229085471884	1.6664591645571736	CDX	EAS
HG01915	80.65792816172346	-3.4217849505425377	-1.4560756733035143	-2.7071024470931397	0.6944491230157178	-2.933790008505554	4.980336074450438	5.674885071805971	7.4661366670212574	-1.095909029362353	ACB	AFR
HG00671	-39.50395586386289	-49.97335813686349	-2.1907213732450144	-6.851765000076813	-18.839913786954856	-1.5320000895832258	4.772618365097819	-3.3972925539128216	-0.06645138057025976	4.747722683186433	CHS	EAS
HG01438	-23.047901971320407	37.5105920723309	-12.187847319401756	-1.7821614030585076	-13.396251157382798	3.2806979843811934	6.79961545828679	0.19293017294221246	-8.339250288276357	-15.298404193006304	CLM	AMR
NA18562	-36.268650692199344	-47.21128748961638	-3.1614528288267545	-8.966541972020591	-4.525181050611725	-0.90074686869199	-6.102470338107479	-3.922991239024145	1.415392583618699	0.19918934668135602	CHB	EAS
HG02128	-39.508114665020614	-51.78442510440234	-4.745238044831063	-9.19013506308708	-10.868589997320747	0.5016861646337082	16.610604614187345	0.5816347973591818	-1.6907063486536518	-1.1000845388502194	KHV	EAS
HG03445	86.58748250622642	-10.752694959210457	0.1226633297059717	-0.5508830530575155	12.145254179485763	9.182997609244344	-5.407164812491477	-7.317144080466583	-1.245512923376742	1.9570615447083157	MSL	AFR
HG03767	-27.325396675180404	27.083424532269124	11.603473094515104	-0.739616524342839	14.68405915633415	-1.2117479388993382	-5.282239032854188	3.1737088449276065	-0.7006370697107809	-2.031756829118476	PJL	SAS
NA20850	-29.473822250828377	19.96181468103539	17.47866344304317	8.30629682583521	0.833208293566515	-0.37976811695748347	-1.5885335452941076	3.0586846151086777	-10.012282638085212	-7.572788615522127	GIH	SAS
HG03045	84.09787300312209	-4.491157538299988	0.8261205783655496	-1.0405114523670522	-2.135637871797576	16.576462477429292	-7.727877000840667	-13.582644825790458	5.074237765776247	12.655677822750036	GWD	AFR
NA21119	-26.552391409723484	8.787089318679717	32.357605061066664	9.540054915512371	-11.005000332451033	-2.6725049958442035	-4.155332719478283	2.8112399016927556	12.216540262137283	-8.03180271516659	GIH	SAS
NA18547	-36.67966838398529	-51.75081336483345	-6.316320483919402	-5.093444585630729	-4.693657324474705	-6.484369596970752	-18.299387391413585	0.5069577551290335	7.745121329203065	-0.7464021443891674	CHB	EAS
NA21123	-27.035874100281962	13.163559751391695	34.72362949240761	15.88219577745581	-12.103492508352895	2.927540648080915	1.0105652416183928	3.6653573276318285	5.5456650994311225	0.7433401588758528	GIH	SAS
NA07048	-29.326742949792205	37.68142509128267	-8.631350958874235	-11.047009754204815	-16.687300082943274	2.432753916473135	-0.6057041454907212	3.2682159024569213	5.239231569424028	7.899605245290851	CEU	EUR
NA20869	-28.490694704374913	11.876677861212555	32.24332984463146	11.247451936984747	0.26965409734138807	-2.5563791615577527	-0.07109189539005847	0.6884202508746353	11.147652048046911	0.703426072410686	GIH	SAS
NA11920	-28.05896518533404	38.47118043665971	-12.952681515029736	-17.11417288721869	3.6156184915367904	-0.9448362387021148	-0.275155186888068	8.283902864958549	-10.889575833986878	7.267491845638058	CEU	EUR
HG01873	-39.8912762872984	-55.19598385640266	-7.971229352245967	-16.07137136352453	6.274007943110181	0.9644558670310172	1.3167609510803682	2.4125961329147967	-2.5599728342528296	-1.1032416231107502	KHV	EAS
NA19160	87.98671374311083	-9.42005077803315	-0.8159639826410034	2.832741977709854	-18.502635126545677	-7.792036839142331	-0.23455071013794074	9.172280825360835	1.6027672834544937	-4.335337594797798	YRI	AFR
